category,skip,post_title,post_content,featured_image,attributes,pa_tekija,pa_sarja,pa_kustantaja,pa_painopaikka,pa_painos,pa_painovuosi,pa_sivumaara,pa_sidosasu,pa_kieli,pa_kuntoluokka,pa_identifiointinumero,pa_varastopaikka,pa_hylly,regular_price,tags,post_status,manage_stock,stock,weight,featured,sku,stock_status,product_type,sold_individually,tax_class,post_author,product_gallery
Kaunokirjallisuus->Dekkarit,Dekkarit,"Tuhat rautaa tulessa - Salapoliisiromaani","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Tuhat rautaa tulessa.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Stein Riverton",,Kirja,,"1. p",1925,238,"Nidottu kuvakannella",Suomi,"Kulunut käytetty",,,,18,,published,yes,1,,no,833616,instock,simple,yes,Kaunokirjallisuus->Dekkarit,7,
Kaunokirjallisuus->Romaanit,Romaanit,"Löydetty kuningatar","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Löydetty kuningatar.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Victor Bridges",,WSOY,,"1. p",1922,314,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833617,instock,simple,yes,Kaunokirjallisuus->Romaanit,7,
Tietokirjallisuus->Tekniikka,Tekniikka,"Rakennusalan ammattioppi - Muottityöt","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.",Muottityöt.jpg,tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,SRTL,,WSOY,,"1. p",1976,199,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,20,,published,yes,1,,no,833618,instock,simple,yes,Tietokirjallisuus->Tekniikka,7,
"Tietokirjallisuus->Lääketiede ja terveys","Lääketiede ja terveys","Tärkeys ja merkitys yleisen terveydenhoidon järjestämisestä Suomeen","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Tärkeys ja merkitys.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Albert Palmberg",,Söderström,,"1. p",1888,20,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,10,,published,yes,1,,no,833619,instock,simple,yes,"Tietokirjallisuus->Lääketiede ja terveys",7,
Kaunokirjallisuus->Romaanit,Romaanit,"Laitakaupungin kivijalassa","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Laitakaupungin kivijalassa.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Alja Rahmanova",,WSOY,,"1. p",1937,297,"Sidottu kansipaperein",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833620,instock,simple,yes,Kaunokirjallisuus->Romaanit,7,
Kaunokirjallisuus->Romaanit,Romaanit,"Avioelämää punaisessa myrskyssä","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Avioelämää punaisessa myrskyssä.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Alja Rahmanova",,WSOY,,"2. p",1935,387,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833621,instock,simple,yes,Kaunokirjallisuus->Romaanit,7,
"Harrastekirjallisuus->Askartelu ja kädentaidot","Askartelu ja kädentaidot",Puuntyöstötekniikka,"Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.",Puuntyöstötekniikka.jpg,tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Heinrich Höner",,WSOY,,"2. p",1974,231,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833622,instock,simple,yes,"Harrastekirjallisuus->Askartelu ja kädentaidot",7,
Kaunokirjallisuus->Dekkarit,Dekkarit,"Salapoliisi Paul Beckin seikkailuja","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Salapoliisi paul beckin.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Mc Donnel Bodkin",,WSOY,,"2. p",1941,176,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833623,instock,simple,yes,Kaunokirjallisuus->Dekkarit,7,
Kaunokirjallisuus->Dekkarit,Dekkarit,"Vaihdetun miehen salaisuus","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Vaihdetun miehen salaisuus.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Victor Bridges",,WSOY,,"2. p",1940,282,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833624,instock,simple,yes,Kaunokirjallisuus->Dekkarit,7,
Kaunokirjallisuus->Romaanit,Romaanit,Metsälintu,"Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.",Metsälintu.jpg,tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Runa [ Elisabet Beskow ]",,WSOY,,"1. p",1912,96,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833625,instock,simple,yes,Kaunokirjallisuus->Romaanit,7,
Kaunokirjallisuus->Romaanit,Romaanit,"Kostaja - Kertomus Viron kansan entisiltä ajoilta","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.",Kostaja.jpg,tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"E. Bornhöhe",,WSOY,,"1. p",1888,90,"Nidottu kuvakannella",Suomi,"Kulunut käytetty",,,,15,,published,yes,1,,no,833626,instock,simple,yes,Kaunokirjallisuus->Romaanit,7,
