category,skip,post_title,post_content,featured_image,attributes,pa_tekija,pa_sarja,pa_kustantaja,pa_painopaikka,pa_painos,pa_painovuosi,pa_sivumaara,pa_sidosasu,pa_kieli,pa_kuntoluokka,pa_identifiointinumero,pa_varastopaikka,pa_hylly,regular_price,tags,post_status,manage_stock,stock,weight,featured,sku,stock_status,product_type,sold_individually,tax_class,post_author,product_gallery
Tietokirjallisuus->Tekniikka,Tekniikka,"Koneenosien suunnittelu","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Koneenosien suunnittelu.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Mauri Airila ym.",,WSOY,,"1. p",1995,796,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,40,,published,yes,1,,no,833535,instock,simple,yes,Tietokirjallisuus->Tekniikka,7,
Kaunokirjallisuus->Romaanit,Romaanit,"Sinisten kuningas","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Sinisten kuningas.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Walter Pirjonen (Kansi: Rudolf Koivu)",,WSOY,,"1. p",1918,305,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833536,instock,simple,yes,Kaunokirjallisuus->Romaanit,7,
Tietokirjallisuus->Kasvitiede,Kasvitiede,"Marjahedelmäin wiljelyksestä Suomessa [ marjahedelmäin viljelyksestä Suomessa ]","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Marjahedelmäin viljelyksestä.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Joh. Johansson",,WSOY,,"1. p",1907,17,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833537,instock,simple,yes,Tietokirjallisuus->Kasvitiede,7,
"Tietokirjallisuus->Lääketiede ja terveys","Lääketiede ja terveys","Sukuelämä terveeksi","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Sukuelämä terveeksi.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Rakel Jalas",,WSOY,,"1. p",1941,137,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833538,instock,simple,yes,"Tietokirjallisuus->Lääketiede ja terveys",7,
Harrastekirjallisuus->Urheilu,Urheilu,"Alloo Alloo - Kuvia ja katkelmia Pariisin olympialaisista","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","alloo alloo.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Martti Jukola",,WSOY,,"1. p",1924,105,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,25,,published,yes,1,,no,833539,instock,simple,yes,Harrastekirjallisuus->Urheilu,7,
Tietokirjallisuus->Kasvitiede,Kasvitiede,"Kotimaisen tupakan viljeleminen ja valmistaminen","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Kotimaisen tupakan viljeleminen ja valmistaminen.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Mikko Jortikka",,WSOY,,"1. p",1933,74,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,25,,published,yes,1,,no,833540,instock,simple,yes,Tietokirjallisuus->Kasvitiede,7,
Tietokirjallisuus->Kasvitiede,Kasvitiede,"Hedelmäpuiden ja marjapensaiden leivämisestä Suomessa","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Hedelmpäpuiden ja marjapensaiden leviämisestä.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Mikko Jortikka",,WSOY,,"1. p",1934,109+liitetaulukko,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833541,instock,simple,yes,Tietokirjallisuus->Kasvitiede,7,
Tietokirjallisuus->Maantiede,Maantiede,"Maanosat - I Austraalia","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.",Austraalia.jpg,tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"A. Jotuni",,WSOY,,"1. p",1908,88,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833542,instock,simple,yes,Tietokirjallisuus->Maantiede,7,
Harrastekirjallisuus->Musiikki,Musiikki,"Kuoronjohtajan opas","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Kuoronjohtajan opas.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Nils-Eric Fougstedt",,WSOY,,"1. p",1950,66,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,10,,published,yes,1,,no,833543,instock,simple,yes,Harrastekirjallisuus->Musiikki,7,
"Tietokirjallisuus->Lääketiede ja terveys","Lääketiede ja terveys","Raskauden wiimeiset päivät - Lyhyitä neuwoja tulewille äideille [ Raskauden viimeiset päivät ]","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","raskauden viimeiset päivät.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Alwa Forsius [ Alva Forsius ]",,WSOY,,"1. p",1900,13,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,20,,published,yes,1,,no,833544,instock,simple,yes,"Tietokirjallisuus->Lääketiede ja terveys",7,
