category,skip,post_title,post_content,featured_image,attributes,pa_tekija,pa_sarja,pa_kustantaja,pa_painopaikka,pa_painos,pa_painovuosi,pa_sivumaara,pa_sidosasu,pa_kieli,pa_kuntoluokka,pa_identifiointinumero,pa_varastopaikka,pa_hylly,regular_price,tags,post_status,manage_stock,stock,weight,featured,sku,stock_status,product_type,sold_individually,tax_class,post_author,product_gallery
Harrastekirjallisuus->Musiikki,Musiikki,"Opettajan laulukirja - Etupäässä osastokoulujen opettajille laulunopetuksen helpottamiseksi","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut kappaleet saattavat olla lukemattomia, eli aukileikkaamattomia","opettajan laulukirja.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"M. Nyberg",,WSOY,,"1. p",1902,252,Sidottu,Suomi,"Normaali käytetty",,,,20,,published,yes,1,,no,833114,instock,simple,yes,Harrastekirjallisuus->Musiikki,7,
Kaunokirjallisuus->Romaanit,Romaanit,"Eläinten vallankumous","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut kappaleet saattavat olla lukemattomia, eli aukileikkaamattomia","Eläinten vallankumous.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"George Orwell",,WSOY,,"3. p",1972,126,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833115,instock,simple,yes,Kaunokirjallisuus->Romaanit,7,
Kaunokirjallisuus->Fantasia,Fantasia,"Pikku Laurin matka menneisyydessä","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut kappaleet saattavat olla lukemattomia, eli aukileikkaamattomia","Pikku Laurin seikkailut menneisyydessä.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Mikael Sand",,WSOY,,"1. p",1924,126,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,20,,published,yes,1,,no,833116,instock,simple,yes,Kaunokirjallisuus->Fantasia,7,
Harrastekirjallisuus->Elämänhallinta,Elämänhallinta,"Pidä vatsasi kurissa - Kuinka liikalihavuus ja umpitauti voitetaan","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut kappaleet saattavat olla lukemattomia, eli aukileikkaamattomia","Pidä vatsasi kurissa.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"F. A. Hornibrook",,WSOY,,"1. p",1935,121,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833117,instock,simple,yes,Harrastekirjallisuus->Elämänhallinta,7,
"Tietokirjallisuus->Kansanperinne ja -runous","Kansanperinne ja -runous","Kalevalan karjalaisuus","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut kappaleet saattavat olla lukemattomia, eli aukileikkaamattomia","Kalevalan karjalaisuus.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Aug. Ahlqvist",,"G.W. Edlund",,"1. p",1887,187,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,25,,published,yes,1,,no,833118,instock,simple,yes,"Tietokirjallisuus->Kansanperinne ja -runous",7,
"Harrastekirjallisuus->Teatteri ja näytelmät","Teatteri ja näytelmät","Seuranäyttämöiden käsikirja","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut kappaleet saattavat olla lukemattomia, eli aukileikkaamattomia","Seuranäyttämöiden käsikirja.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Eero Alpi",,WSOY,,"1. p",1930,68,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833119,instock,simple,yes,"Harrastekirjallisuus->Teatteri ja näytelmät",7,
Tietokirjallisuus->Kasvitiede,Kasvitiede,"Taimisto - Ohjeita puiden, pensaiden ja monivuotisten kukkien kasvattajille","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut kappaleet saattavat olla lukemattomia, eli aukileikkaamattomia",Taimisto.jpg,tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"K. Jaatinen",,WSOY,,"1. p",1928,74,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,15,,published,yes,1,,no,833120,instock,simple,yes,Tietokirjallisuus->Kasvitiede,7,
Tietokirjallisuus->Uskontotiede,Uskontotiede,"Ihmissydämen salaisuus - Usko ja taikausko","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut kappaleet saattavat olla lukemattomia, eli aukileikkaamattomia","Ihmissydämen salaisuus.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"J.J.J. Jansen",,WSOY,,"1. p",1911,86,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,10,,published,yes,1,,no,833121,instock,simple,yes,Tietokirjallisuus->Uskontotiede,7,
Tietokirjallisuus->Historia,Historia,"Speriaan - Vapaaehtoisesti","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut kappaleet saattavat olla lukemattomia, eli aukileikkaamattomia","Siperiaan vapaaehtoisesti.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"A.W. Just",,WSOY,,"1. p",1932,252+kartta,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833122,instock,simple,yes,Tietokirjallisuus->Historia,7,
"Harrastekirjallisuus->Ruoka ja gastronomia","Ruoka ja gastronomia","Nuoren emännän herkkuleivosopas","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut kappaleet saattavat olla lukemattomia, eli aukileikkaamattomia","Nuoren emännän herkkuleivosopas.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"ruhtinatar Obolenski",,WSOY,,"2. p",1931,169,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,20,,published,yes,1,,no,833123,instock,simple,yes,"Harrastekirjallisuus->Ruoka ja gastronomia",7,
Tietokirjallisuus->Filosofia,Filosofia,"Tutkimus inhimillisestä ymmärryksestä","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut kappaleet saattavat olla lukemattomia, eli aukileikkaamattomia","Tutkimus inhimillisestä ymmärryksestä.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"David Hume",,WSOY,,"1. p",1938,199,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,25,,published,yes,1,,no,833124,instock,simple,yes,Tietokirjallisuus->Filosofia,7,
