category,skip,post_title,post_content,featured_image,attributes,pa_tekija,pa_sarja,pa_kustantaja,pa_painopaikka,pa_painos,pa_painovuosi,pa_sivumaara,pa_sidosasu,pa_kieli,pa_kuntoluokka,pa_identifiointinumero,pa_varastopaikka,pa_hylly,regular_price,tags,post_status,manage_stock,stock,weight,featured,sku,stock_status,product_type,sold_individually,tax_class,post_author,product_gallery
"Harrastekirjallisuus->Maa- ja metsätalous","Maa- ja metsätalous","Ohjeita sianhoidossa pienviljelijöille","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Ohjeita sianhoidossa.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Hannes Nylander",,WSOY,,"2. p",1914,37,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,15,,published,yes,1,,no,833428,instock,simple,yes,"Harrastekirjallisuus->Maa- ja metsätalous",7,
"Harrastekirjallisuus->Ruoka ja gastronomia","Ruoka ja gastronomia","Kotivoin valmistus","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","kotivoin valmistus.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Helmi Nylander",,WSOY,,"1. p",1917,29,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,20,,published,yes,1,,no,833429,instock,simple,yes,"Harrastekirjallisuus->Ruoka ja gastronomia",7,
"Tietokirjallisuus->Yhteiskunta ja politiikka","Yhteiskunta ja politiikka","Juovutusjuomakielto meillä ja muualla","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.",Juovutusjuomakielto.jpg,tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Viljo Hytönen",,WSOY,,"1. p",1922,128,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,15,,published,yes,1,,no,833430,instock,simple,yes,"Tietokirjallisuus->Yhteiskunta ja politiikka",7,
Tietokirjallisuus->Paikallishistoria,Paikallishistoria,"Kuusamo - Suomen nähtävyyksiä","[20 valokuvasivua] Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.",Kuusamo.jpg,tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,,,WSOY,,"1. p",1932,(20),"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,20,,published,yes,1,,no,833431,instock,simple,yes,Tietokirjallisuus->Paikallishistoria,7,
Kaunokirjallisuus->Romaanit,Romaanit,Tuntureilta,"Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.",Tuntureilta.jpg,tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Arvi Pohjanpää",,WSOY,,"1. p",1913,192,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,15,,published,yes,1,,no,833432,instock,simple,yes,Kaunokirjallisuus->Romaanit,7,
Tietokirjallisuus->Matkakirjat,Matkakirjat,"Kuvauksia Huippuvuorilta","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Kuvauksia Huippuvuorilta.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Einar Saraste",,WSOY,,"1. p",1925,320+kartta,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,22,,published,yes,1,,no,833433,instock,simple,yes,Tietokirjallisuus->Matkakirjat,7,
"Harrastekirjallisuus->Maa- ja metsätalous","Maa- ja metsätalous","Sananen hevossiitoskysymyksestä maanviljelijöillemme ja varsinkin maanviljelys- ja talousseuroille","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Sananen hevossiitoskysymyksestä.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Herman Savela / Gösta Grotenfelt",,WSOY,,"1. p",1907," 58","Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,20,,published,yes,1,,no,833434,instock,simple,yes,"Harrastekirjallisuus->Maa- ja metsätalous",7,
"Harrastekirjallisuus->Maa- ja metsätalous","Maa- ja metsätalous","Maalaisemännän ajankäyttö","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Maalaisemännän ajankäyttö.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Elli Saurio",,WSOY,,"1. p",1947,183,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,15,,published,yes,1,,no,833435,instock,simple,yes,"Harrastekirjallisuus->Maa- ja metsätalous",7,
Kaunokirjallisuus->Fantasia,Fantasia,"Näkymätön käskijä","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","näkymätön käskijä.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Benno A. Piispanen",,WSOY,,"1. p",1928,163,"Nidottu kuvakannella",Suomi,"Normaali käytetty",,,,50,,published,yes,1,,no,833436,instock,simple,yes,Kaunokirjallisuus->Fantasia,7,
"Tietokirjallisuus->Kielet ja kielitiede","Kielet ja kielitiede","Musta Aapinen / ABC","T.Schalinin leikkaamat varjokuvat. Suomenkielisen version tekstit sommitellut Arvid Lydecken. Ei merkintöjä, ei leimoja. ","Musta Aapinen.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"T.Schalin (suom. A. Lydecken)",,WSOY,,"1. p",1922,30+30,"Nidottu kuvakannella","suomi / ruotsi","Normaali käytetty",,,,200,,published,yes,1,,no,833437,instock,simple,yes,"Tietokirjallisuus->Kielet ja kielitiede",7,
