category,skip,post_title,post_content,featured_image,attributes,pa_tekija,pa_sarja,pa_kustantaja,pa_painopaikka,pa_painos,pa_painovuosi,pa_sivumaara,pa_sidosasu,pa_kieli,pa_kuntoluokka,pa_identifiointinumero,pa_varastopaikka,pa_hylly,regular_price,tags,post_status,manage_stock,stock,weight,featured,sku,stock_status,product_type,sold_individually,tax_class,post_author,product_gallery
Harrastekirjallisuus->Käsityöt,Käsityöt,Neulevaate,"Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.",Neulevaate.jpg,tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Ritva Koskennurmi-Sivonen",,WSOY,,"1. p",1982,196,"Sidottu kuvakannella",Suomi,"Normaali käytetty",,,,10,,published,yes,1,,no,833662,instock,simple,yes,Harrastekirjallisuus->Käsityöt,7,
Tietokirjallisuus->Taloustiede,Taloustiede,"Sihteerin työt","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Sihteerin työt.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Ritva Aalto",,WSOY,,"1. p",1980,183,"Sidottu kuvakannella",Suomi,"Normaali käytetty",,,,10,,published,yes,1,,no,833663,instock,simple,yes,Tietokirjallisuus->Taloustiede,7,
"Tietokirjallisuus->Yritys- ja järjestöhistoriat","Yritys- ja järjestöhistoriat","Suomen kansallisbaletti tänään","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Suomen kansallisbaletti tänään.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Auli Räsänen / Kari Hakli",,WSOY,,"1. p",1995,92,"Sidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833664,instock,simple,yes,"Tietokirjallisuus->Yritys- ja järjestöhistoriat",7,
"Harrastekirjallisuus->Askartelu ja kädentaidot","Askartelu ja kädentaidot","Nukkekotikirja - Tee itse nukketalon nuket, huonekalut ja pikkutavarat","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.",Nukkekotikirja.jpg,tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Vivienne Boulton",,WSOY,,"1. p",1995,80,"Sidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833665,instock,simple,yes,"Harrastekirjallisuus->Askartelu ja kädentaidot",7,
"Tietokirjallisuus->Suomen historia","Suomen historia","Suomen vanhat linnat","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Suomen vanhat linnat.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Vesa Mäkinen",,WSOY,,"3. p",1998,191,"Sidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833666,instock,simple,yes,"Tietokirjallisuus->Suomen historia",7,
"Tietokirjallisuus->Kansanperinne ja -runous","Kansanperinne ja -runous","Tanhuvakka - Suuri suomalainen kansantanssikirja","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.",Tanhuvakka.jpg,tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Pirkko-Liisa & Esko Rausmaa",,WSOY,,"1. p",1977,405,"Sidottu kuvakannella",Suomi,"Normaali käytetty",,,,25,,published,yes,1,,no,833667,instock,simple,yes,"Tietokirjallisuus->Kansanperinne ja -runous",7,
"Harrastekirjallisuus->Veneily ja purjehdus","Veneily ja purjehdus","Suomalainen puuvene","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Suomalainen puuvene.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Pertti Rovamo / Martti Lintunen",,WSOY,,"1. p",1995,190,"Sidottu kuvakannella",Suomi,"Normaali käytetty",,,,15,,published,yes,1,,no,833668,instock,simple,yes,"Harrastekirjallisuus->Veneily ja purjehdus",7,
Harrastekirjallisuus->Taide,Taide,"Valokuvaajan niksikirja","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Valokuvaajan niksikirja.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Veikko Rinne",,WSOY,,"2. p",1995,224,"Sidottu kuvakannella",Suomi,"Normaali käytetty",,,,12,,published,yes,1,,no,833669,instock,simple,yes,Harrastekirjallisuus->Taide,7,
"Harrastekirjallisuus->Metsästys ja kalastus","Metsästys ja kalastus","Perhokalastus ja vesiperhoset","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Perhokalastus ja vesiperhoset.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Aki Rinne (ym.)",,WSOY,,"1. p",1995,253,"Sidottu kuvakannella",Suomi,"Normaali käytetty",,,,20,,published,yes,1,,no,833670,instock,simple,yes,"Harrastekirjallisuus->Metsästys ja kalastus",7,
Tietokirjallisuus->Biologia,Biologia,"Viesti miljardien vuosien takaa","Huomaathan, että WSOY:n arkistokappaleissa saattaa olla leima tai lyijykynämerkintä arkistopaikasta. Nidotut, vanhat teokset saattavat olla lukemattomia, eli aukileikkaamattomia.","Viesti miljardien vuosien takaa.jpg",tekija|sarja|kustantaja|painopaikka|painos|painovuosi|sivumaara|sidosasu|kieli|kuntoluokka|identifiointinumero|varastopaikka|hylly,"Richard Dawkins",,WSOY,,"1. p",1995,171,"Sidottu kuvakannella",Suomi,"Normaali käytetty",,,,20,,published,yes,1,,no,833671,instock,simple,yes,Tietokirjallisuus->Biologia,7,
